customer_id,age,state,education_level,employment_status,years_employed,housing_status,annual_income,monthly_debt_payment,monthly_obligations_ratio,total_debt,mortgage_balance,auto_loan_balance,student_loan_balance,debt_to_income_ratio,savings_balance,checking_balance,investment_accounts,credit_score,credit_history_years,num_credit_accounts,num_credit_cards,credit_limit_total,credit_utilization_pct,on_time_payment_pct,late_payments_30_days,late_payments_60_days,late_payments_90_days,num_inquiries_6mo,num_inquiries_12mo,num_new_accounts_12mo,bankruptcies,foreclosures,collections,tax_liens,public_records,existing_loans,loan_purpose,requested_loan_amount,loan_term_months,creditworthy
CUST010216,59,AZ,Bachelor,Employed,17,Own,101955.89,642.99,0.0757,64299.37,0,0.0,0,0.0757,59270.84,11246.32,87083.23,708,40,10,2,92208.93,3.72,85.58,1,0,0,4,7,2,1,0,0,0,1,1,Debt Consolidation,434915.65,180,0
CUST010217,32,LA,Master,Self-Employed,12,Mortgage,170374.74,3911.39,0.2755,309849.16,126405.21,12058.27,72277.74,0.2755,103075.77,82618.73,578553.64,705,8,3,2,336956.24,8.55,95.67,0,0,0,3,3,1,0,1,0,0,1,5,Education,42573.26,240,1
CUST010218,22,NJ,Bachelor,Employed,0,Own,97953.92,2992.06,0.3665,299206.1,0,0.0,49980.96,0.3665,97488.8,34060.77,0.0,746,4,7,4,63009.97,8.06,84.33,1,0,0,3,7,3,0,0,0,0,0,3,Auto,497337.05,48,1
CUST010219,56,MD,High School,Employed,4,Own,33824.94,1058.17,0.3754,105817.48,0,0.0,0,0.3754,16418.18,4729.35,0.0,740,11,4,4,21806.97,20.07,84.13,0,0,0,4,8,0,0,0,0,0,0,0,Home Purchase,390564.32,36,1
CUST010220,65,NJ,Bachelor,Employed,20,Own,68598.45,706.74,0.1236,70673.78,0,0.0,0,0.1236,95209.73,24465.86,36700.14,791,38,6,0,114660.29,42.79,92.98,0,0,0,5,6,3,0,0,0,0,0,4,Medical,262033.02,60,1
CUST010221,20,MA,PhD,Employed,1,Rent,123948.94,1801.5,0.1744,133648.06,0,31001.53,78601.75,0.1744,29401.99,22738.53,410634.91,744,1,7,2,101150.65,11.38,87.8,1,0,0,3,4,1,0,0,0,0,0,3,Home Purchase,242263.15,120,1
CUST010222,42,MD,Bachelor,Employed,17,Rent,69931.16,2254.11,0.3868,192798.34,0,21741.75,70545.31,0.3868,79619.36,6929.24,10077.11,509,13,7,5,153207.2,59.13,94.74,0,0,0,4,6,4,2,0,0,0,2,0,Education,217395.44,60,0
CUST010223,64,WI,Associate,Employed,0,Rent,53285.09,1625.28,0.366,107452.08,0,36717.33,0,0.366,78361.78,24481.23,60173.76,589,40,8,4,53840.08,14.05,82.52,2,1,0,2,3,2,1,0,3,0,1,4,Personal,248454.89,60,0
CUST010224,65,PA,High School,Employed,18,Mortgage,52056.21,2428.98,0.5599,169204.94,91262.31,18707.87,0,0.5599,33529.35,13493.07,0.0,808,34,9,5,108096.54,12.21,95.3,0,0,0,2,4,1,0,0,0,0,0,2,Education,3303.45,120,1
CUST010225,67,NY,Master,Employed,8,Mortgage,105678.73,2422.2,0.275,150324.93,183789.93,0.0,0,0.275,193857.7,19957.1,0.0,786,40,1,1,145908.94,46.97,84.07,0,0,0,0,2,3,0,0,0,0,0,5,Auto,248719.09,48,1
CUST010226,63,SC,Master,Part-Time,5,Mortgage,48088.98,2464.37,0.615,30096.88,432680.75,0.0,0,0.615,17900.74,249.58,0.0,674,27,5,6,35290.5,35.86,70.83,3,0,0,1,1,1,0,0,0,0,0,3,Debt Consolidation,391381.3,180,1
CUST010227,48,OR,Master,Retired,0,Own,61123.23,998.19,0.196,99819.47,0,0.0,0,0.196,56233.71,29308.25,0.0,720,5,8,5,123398.37,14.22,79.46,0,0,0,1,4,2,0,0,0,0,0,5,Personal,345316.47,180,1
CUST010228,36,WA,Bachelor,Part-Time,13,Rent,27354.61,338.57,0.1485,33856.67,0,0.0,15781.01,0.1485,36800.22,8557.76,60943.16,709,12,10,2,43783.11,16.95,73.8,2,0,0,2,5,1,0,0,0,0,0,3,Business,61686.8,120,0
CUST010229,61,TN,Bachelor,Employed,32,Rent,92511.9,1407.12,0.1825,140712.08,0,0.0,0,0.1825,138622.45,13701.16,326827.53,742,6,11,1,33732.49,28.1,79.07,0,0,0,2,2,0,0,0,0,0,0,0,Debt Consolidation,174445.94,120,1
CUST010230,23,CT,Bachelor,Part-Time,1,Mortgage,32300.32,2398.09,0.8909,84492.06,310633.93,0.0,79516.72,0.8909,31976.4,6645.25,78819.53,606,1,4,6,42385.28,45.3,70.16,2,0,0,6,8,4,0,0,0,0,0,5,Debt Consolidation,155744.98,24,1
CUST010231,36,CT,Master,Employed,5,Own,138315.04,901.77,0.0782,90177.26,0,0.0,54047.86,0.0782,91614.42,14829.74,0.0,743,6,4,5,245709.02,46.85,94.84,0,0,0,6,10,2,0,0,0,0,0,5,Education,91564.51,48,1
CUST010232,45,GA,Associate,Employed,20,Rent,55191.64,1786.52,0.3884,112436.77,0,44143.22,0,0.3884,59595.81,10555.74,165249.55,778,15,4,5,53626.66,7.65,90.55,0,0,0,2,3,3,0,0,0,0,0,3,Business,89826.59,84,1
CUST010233,58,IN,High School,Self-Employed,11,Mortgage,28239.8,2403.71,1,33467.38,413807.77,0.0,0,1.0214,15863.63,5818.49,14405.01,748,17,8,4,12677.98,7.96,82.16,1,0,0,0,2,4,0,0,0,0,0,3,Business,16264.63,240,1
CUST010234,45,TN,Master,Self-Employed,23,Mortgage,159124.23,6376.86,0.4809,394981.18,444097.76,13770.42,0,0.4809,78783.4,5409.47,130288.13,633,13,3,2,140264.5,6.1,78.97,2,0,0,5,8,1,1,0,0,0,1,0,Auto,326226.95,12,0
CUST010235,75,LA,PhD,Employed,25,Mortgage,140719.67,4561.68,0.389,359309.18,193718.59,0.0,0,0.389,31888.58,314.07,301517.25,841,40,2,0,170036.04,17.05,83.35,1,0,0,3,6,2,0,0,0,0,0,5,Education,457444.86,240,1
CUST010236,48,MA,Master,Employed,30,Own,96391.02,2048.36,0.255,204836.28,0,0.0,0,0.255,124777.47,37074.12,0.0,770,19,6,2,167836.16,40.71,84.64,0,0,0,0,3,4,0,0,0,0,0,4,Education,70064.62,120,1
CUST010237,74,CO,Master,Employed,22,Own,116080.45,2917.18,0.3016,291717.96,0,0.0,0,0.3016,77764.51,24655.52,0.0,850,40,12,6,141596.31,3.65,94.43,0,0,0,0,4,3,0,0,0,0,0,4,Auto,339762.0,60,1
CUST010238,45,OR,Master,Employed,11,Own,75412.38,2477.47,0.3942,213089.89,0,23104.91,0,0.3942,72332.45,20827.19,131197.91,736,9,6,3,157611.17,20.25,84.93,1,0,0,4,5,1,0,0,0,0,0,4,Debt Consolidation,145488.95,36,1
CUST010239,72,MA,Bachelor,Employed,26,Mortgage,79017.02,3150.84,0.4785,275456.05,79255.67,0.0,0,0.4785,19641.46,34821.84,189872.62,648,6,1,3,61212.9,27.73,83.49,0,0,0,0,3,4,1,0,0,0,1,2,Personal,237545.96,120,1
CUST010240,62,GA,Master,Employed,10,Rent,86550.59,449.94,0.0624,18956.67,0,17358.27,0,0.0624,54250.98,35700.89,133401.74,697,9,5,1,199073.49,42.16,84.33,1,0,0,4,4,4,0,0,0,0,0,4,Personal,473464.98,120,0
CUST010241,37,GA,Master,Self-Employed,4,Mortgage,159471.76,5963.91,0.4488,546497.64,99786.86,0.0,68925.94,0.4488,88570.68,33322.97,0.0,738,15,11,4,73206.58,36.76,98.22,0,0,0,3,6,0,0,0,1,0,0,0,Business,452359.02,120,1
CUST010242,68,WI,High School,Employed,6,Rent,40439.45,356.78,0.1059,35678.47,0,0.0,0,0.1059,66620.79,13725.77,113810.82,689,13,2,4,43727.46,39.22,81.65,1,0,0,6,6,1,0,0,0,0,0,4,Personal,410747.55,36,1
CUST010243,71,LA,PhD,Unemployed,0,Rent,7994.02,22.13,0.0332,2212.65,0,0.0,0,0.0332,460.97,3670.92,0.0,491,31,1,2,6733.63,4.03,57.63,2,0,0,6,6,4,1,0,1,0,1,1,Auto,375361.93,60,0
CUST010244,22,NJ,Master,Retired,0,Rent,69648.99,450.59,0.0776,20713.76,0,16230.28,53868.7,0.0776,25208.09,12703.21,20982.38,665,4,11,6,147746.37,30.56,83.22,1,0,0,3,5,2,0,0,0,0,0,5,Business,308399.94,60,0
CUST010245,18,GA,Associate,Retired,0,Mortgage,25064.63,2202.65,1,80825.08,278879.99,0.0,0,1.0545,41682.84,8914.98,56946.63,715,0,6,3,62608.4,20.26,84.56,0,0,0,1,1,2,0,0,0,0,0,1,Auto,328807.24,60,1
CUST010246,48,KY,Associate,Part-Time,18,Own,28308.25,375.88,0.1593,37588.13,0,0.0,0,0.1593,54476.85,13776.15,65333.74,598,30,6,6,56420.87,22.36,62.46,1,0,0,6,8,1,1,0,0,0,1,1,Auto,313199.17,180,0
CUST010247,25,CA,Associate,Part-Time,6,Rent,27512.34,397.59,0.1734,14774.46,0,16656.11,0,0.1734,14669.96,10142.76,0.0,498,4,8,6,10460.74,36.37,62.14,4,1,0,4,5,1,0,0,2,0,0,4,Education,210061.3,240,0
CUST010248,30,PA,Bachelor,Employed,10,Mortgage,74231.02,1341.76,0.2169,94749.07,78853.95,0.0,53544.97,0.2169,147707.57,34488.35,212747.17,683,8,9,4,62229.96,30.46,80.15,1,0,0,0,3,2,0,0,0,0,0,4,Personal,216319.47,84,1
CUST010249,55,MD,High School,Part-Time,16,Own,22533.24,439.0,0.2338,43899.86,0,0.0,0,0.2338,35137.24,3139.48,0.0,796,34,6,2,39300.75,15.36,79.56,0,0,0,4,7,4,0,0,0,0,0,2,Auto,358535.0,24,1
CUST010250,36,NC,Associate,Employed,1,Rent,54645.95,1321.79,0.2903,68956.2,0,42148.86,0,0.2903,76593.07,18345.83,0.0,716,5,4,6,94507.82,36.49,98.06,0,0,0,5,6,1,0,0,0,0,0,4,Medical,428741.82,60,1
CUST010251,48,IL,PhD,Employed,30,Rent,139285.98,3095.96,0.2667,309595.97,0,0.0,0,0.2667,28953.86,9296.82,20006.71,639,25,5,3,177239.28,54.79,93.53,0,0,0,6,9,4,0,0,2,0,0,0,Debt Consolidation,234371.77,48,0
CUST010252,39,IA,Bachelor,Employed,20,Mortgage,82921.43,3712.09,0.5372,241881.04,258656.76,0.0,65039.09,0.5372,161584.62,33066.75,0.0,673,20,4,2,50279.81,43.98,85.98,1,0,0,4,5,4,0,0,0,0,0,1,Auto,196621.18,120,0
CUST010253,32,MN,Bachelor,Part-Time,4,Rent,39843.89,1266.93,0.3816,126693.25,0,0.0,72287.08,0.3816,50095.51,11779.29,52677.94,650,5,5,6,68393.47,34.48,78.41,2,1,0,1,1,1,0,0,0,0,0,3,Business,189702.08,120,1
CUST010254,32,MI,PhD,Unemployed,0,Rent,8972.62,276.96,0.3704,12936.82,0,9839.2,43935.69,0.3704,2773.36,3982.15,0.0,548,9,3,3,19862.37,24.45,48.33,2,1,0,4,8,3,0,0,0,0,0,1,Debt Consolidation,408864.11,60,0
CUST010255,62,IN,Bachelor,Employed,5,Rent,92537.15,1591.5,0.2064,98975.67,0,40116.52,0,0.2064,26198.74,45240.89,0.0,764,9,8,4,82309.19,5.29,85.71,1,0,0,6,10,0,0,0,0,0,0,2,Auto,177089.07,180,1
CUST010256,50,NJ,Bachelor,Part-Time,20,Mortgage,38911.65,1120.24,0.3455,13571.05,94198.52,34236.02,0,0.3455,69523.96,3469.11,0.0,546,8,12,0,50537.92,18.54,76.6,2,1,0,6,6,2,1,0,0,0,1,5,Debt Consolidation,186542.02,120,0
CUST010257,73,KY,Bachelor,Self-Employed,4,Rent,121799.75,3723.89,0.3669,372389.01,0,0.0,0,0.3669,103252.35,26866.26,378496.96,627,19,8,0,143973.32,57.05,97.41,0,0,0,5,8,3,0,0,3,0,0,3,Home Purchase,391517.64,36,0
CUST010258,45,NY,Bachelor,Retired,0,Rent,33468.26,810.92,0.2908,81092.05,0,0.0,0,0.2908,64532.56,14344.17,65978.05,673,0,3,4,63800.8,28.52,83.49,2,0,0,6,9,2,0,0,0,0,0,2,Personal,380278.07,120,1
CUST010259,55,AL,Bachelor,Self-Employed,3,Own,53213.6,1558.25,0.3514,90252.57,0,43715.2,0,0.3514,35009.15,12698.31,161309.75,814,34,5,3,64467.37,10.75,80.56,1,0,0,2,4,4,0,0,0,0,0,1,Debt Consolidation,297630.11,36,1
CUST010260,23,NY,High School,Self-Employed,4,Rent,72198.32,761.11,0.1265,44770.74,0,20893.41,0,0.1265,76149.44,4641.13,100853.0,643,2,10,2,134594.4,41.08,79.15,0,0,0,6,7,2,0,0,0,1,1,1,Personal,28544.11,36,1
CUST010261,31,WI,Master,Retired,0,Own,64577.19,508.68,0.0945,50868.19,0,0.0,61309.28,0.0945,105609.48,19033.23,0.0,762,12,1,1,59741.64,7.77,97.98,0,0,0,3,5,4,0,0,0,0,0,0,Medical,19679.89,84,1
CUST010262,59,MI,Bachelor,Employed,13,Mortgage,75192.72,3120.34,0.498,131844.06,360380.76,0.0,0,0.498,89069.35,12227.47,0.0,710,4,11,6,46579.28,8.66,92.18,0,0,0,1,1,0,0,0,0,1,1,4,Home Purchase,457751.76,48,0
CUST010263,48,WA,High School,Part-Time,17,Rent,15503.62,660.88,0.5115,29690.4,0,24264.79,0,0.5115,23079.97,3649.36,0.0,697,6,11,0,17756.51,20.64,92.42,0,0,0,2,3,1,0,0,0,0,0,4,Debt Consolidation,384050.8,180,1
CUST010264,68,LA,Associate,Unemployed,0,Rent,4272.95,115.88,0.3254,11587.91,0,0.0,0,0.3254,2629.11,654.19,5840.67,509,6,7,6,1838.01,36.92,70.22,2,1,0,1,1,1,1,0,0,0,1,0,Medical,445100.28,180,0
CUST010265,48,AZ,Associate,Employed,16,Mortgage,54534.15,2936.13,0.6461,10493.56,444066.0,40724.08,0,0.6461,108529.49,25399.12,65332.51,713,4,6,0,25366.34,49.9,95.01,0,0,0,4,4,2,0,0,0,0,0,2,Business,270946.09,48,1
CUST010266,35,NC,Bachelor,Retired,0,Mortgage,46671.0,1373.34,0.3531,40885.62,192896.31,0.0,23122.79,0.3531,50817.76,393.65,98713.57,771,16,4,4,14316.23,25.97,98.14,0,0,0,6,10,0,0,0,0,0,0,1,Medical,314668.12,120,1
CUST010267,38,WI,Master,Employed,20,Mortgage,119915.49,2772.58,0.2775,153862.28,246791.42,0.0,53219.99,0.2775,192523.11,26438.65,0.0,707,3,3,5,113322.92,29.36,99.18,0,0,0,2,3,4,0,0,1,0,0,4,Home Purchase,293934.65,12,1
CUST010268,39,MA,Bachelor,Employed,19,Rent,74750.69,941.52,0.1511,59478.69,0,23115.78,68524.14,0.1511,68110.4,15693.32,0.0,734,12,10,0,30308.41,30.92,80.27,0,0,0,2,2,4,0,0,0,0,0,0,Home Purchase,278060.54,120,1
CUST010269,37,FL,PhD,Employed,7,Own,100299.32,1883.53,0.2253,188352.99,0,0.0,1600.9,0.2253,134014.93,10291.33,179180.47,797,16,12,6,240943.59,19.67,96.07,0,0,0,5,6,4,0,0,0,0,0,4,Education,109288.89,180,0
CUST010270,22,VA,Bachelor,Employed,0,Mortgage,87593.28,3785.87,0.5187,236336.18,283153.61,449.09,51215.84,0.5187,36797.59,31047.67,0.0,466,1,2,1,120554.7,24.65,79.99,2,0,0,5,6,3,1,0,0,1,2,2,Auto,370409.03,240,1
CUST010271,20,MO,High School,Self-Employed,0,Rent,60308.55,884.46,0.176,88445.54,0,0.0,0,0.176,26682.8,20379.65,0.0,623,1,9,0,26326.81,5.87,87.19,1,0,0,3,3,4,1,0,0,0,1,2,Medical,338752.96,48,0
CUST010272,49,NJ,High School,Retired,0,Rent,25840.0,247.12,0.1148,24712.14,0,0.0,0,0.1148,20106.75,6490.11,89148.59,654,14,11,4,51498.71,33.72,92.57,0,0,0,5,8,0,1,0,0,0,1,0,Education,482783.76,180,0
CUST010273,23,WA,Bachelor,Employed,0,Mortgage,72898.47,928.4,0.1528,12136.91,161407.08,0.0,2944.25,0.1528,104209.59,35300.66,56807.6,727,1,7,2,144507.12,37.66,95.65,0,0,0,4,6,1,0,0,0,0,0,5,Medical,288348.75,360,1
CUST010274,44,MA,Bachelor,Employed,2,Mortgage,67660.32,4755.35,0.8434,206658.39,428726.24,36342.38,22709.98,0.8434,46059.91,2620.43,0.0,556,10,12,5,137456.31,51.13,82.17,0,0,0,0,3,4,1,0,0,0,1,0,Auto,118284.02,12,0
CUST010275,37,SC,High School,Employed,4,Own,37182.58,355.21,0.1146,30355.53,0,3443.55,0,0.1146,73664.15,3858.68,0.0,773,17,5,2,64825.18,16.18,95.17,0,0,0,6,6,4,0,0,0,0,0,5,Auto,330934.72,360,1
CUST010276,39,IA,Master,Employed,13,Mortgage,112840.42,4671.64,0.4968,372959.08,188408.93,0.0,31242.41,0.4968,61578.94,54681.92,0.0,626,21,3,6,124399.55,64.33,91.78,0,0,0,3,3,0,0,0,3,0,0,0,Education,224167.03,84,0
CUST010277,54,NY,Bachelor,Employed,22,Rent,66328.9,2103.66,0.3806,208206.76,0,1439.72,0,0.3806,20523.33,148.15,0.0,735,9,9,0,129069.76,12.66,90.19,1,0,0,6,10,0,0,0,0,0,0,4,Education,146933.34,360,1
CUST010278,63,SC,Bachelor,Employed,10,Rent,105410.85,58.0,0.0066,5800.42,0,0.0,0,0.0066,194187.03,1171.85,0.0,850,36,5,0,140937.11,23.12,90.58,1,0,0,1,1,0,0,0,0,0,0,4,Debt Consolidation,418818.41,60,1
CUST010279,46,MA,Master,Unemployed,0,Mortgage,8263.59,1131.36,1,18234.6,189802.57,0.0,0,1.6429,2175.19,362.59,5898.85,559,22,1,1,14345.36,15.99,78.95,0,0,0,4,6,1,0,1,0,0,1,5,Personal,403249.1,360,0
CUST010280,70,CA,Bachelor,Employed,4,Rent,80133.9,875.06,0.131,24589.34,0,41944.13,0,0.131,27112.84,23361.92,188449.95,768,16,9,4,177704.08,33.47,86.6,0,0,0,1,4,1,0,0,0,0,0,1,Auto,112281.97,60,1
CUST010281,65,WI,Master,Self-Employed,16,Mortgage,202750.74,6026.35,0.3567,547908.49,109452.22,0.0,0,0.3567,169530.62,59528.56,0.0,753,11,9,4,496989.99,42.83,95.16,0,0,0,5,9,3,0,0,0,0,0,2,Medical,57737.39,12,1
CUST010282,64,KY,Master,Employed,16,Rent,111711.62,3184.39,0.3421,318438.91,0,0.0,0,0.3421,160727.0,26279.87,0.0,830,40,6,2,124147.8,36.98,97.34,0,0,0,3,3,4,0,0,0,0,0,5,Medical,111310.03,360,1
CUST010283,22,GA,Master,Part-Time,0,Own,54501.1,587.76,0.1294,58775.96,0,0.0,64910.32,0.1294,67167.17,7428.26,129304.86,670,3,11,4,76746.84,31.18,90.37,1,0,0,3,7,3,0,0,1,0,0,0,Auto,402193.17,84,1
CUST010284,48,NC,High School,Retired,0,Mortgage,22180.93,1465.64,0.7929,37922.62,133442.85,27946.66,0,0.7929,17039.78,7787.0,8415.44,697,15,8,2,54873.12,11.12,78.84,1,0,0,6,6,0,0,0,0,0,0,0,Auto,412752.94,12,1
CUST010285,57,PA,Bachelor,Employed,6,Rent,64466.2,458.06,0.0853,9961.93,0,23895.96,0,0.0853,57418.39,8953.82,173706.44,630,13,12,4,29822.51,36.71,94.57,0,0,0,3,3,3,0,0,3,0,0,2,Education,189335.98,120,0
CUST010286,70,WA,Bachelor,Employed,24,Rent,92719.58,3134.08,0.4056,245964.03,0,44962.93,0,0.4056,183540.58,43191.07,343464.23,677,33,1,5,193981.51,28.93,95.47,0,0,0,6,10,3,1,0,0,0,1,3,Business,207638.62,120,0
CUST010287,36,PA,Bachelor,Part-Time,7,Rent,37681.43,1216.47,0.3874,121646.76,0,0.0,64089.16,0.3874,31990.38,1256.89,0.0,775,15,10,4,22965.65,31.42,86.3,1,0,0,0,4,1,0,0,0,0,0,3,Education,145577.24,48,1
CUST010288,34,MO,High School,Self-Employed,12,Rent,63576.56,2651.61,0.5005,213982.87,0,34118.82,0,0.5005,112089.88,30481.54,233964.12,716,0,12,2,120294.48,13.86,95.2,0,0,0,3,5,4,0,0,0,0,0,5,Personal,427564.09,24,1
CUST010289,54,MI,Bachelor,Employed,28,Mortgage,92769.45,3541.89,0.4582,205313.27,297750.67,0.0,0,0.4582,148800.21,7639.08,0.0,771,32,12,3,160829.47,48.8,83.55,0,0,0,5,6,0,0,0,0,0,0,5,Debt Consolidation,147291.58,180,1
CUST010290,24,NY,Associate,Retired,0,Rent,28493.44,1247.78,0.5255,57854.25,0,44615.58,0,0.5255,40230.84,1168.04,102913.55,688,6,12,6,18088.25,36.93,95.18,0,0,0,1,5,4,0,0,0,0,0,3,Business,367033.98,24,1
CUST010291,33,OH,Bachelor,Retired,0,Rent,37599.55,496.76,0.1585,49676.41,0,0.0,73739.51,0.1585,18367.52,9406.18,7051.22,760,3,4,2,55394.21,28.21,94.02,0,0,0,1,3,0,0,0,0,0,0,1,Medical,472415.55,360,1
CUST010292,53,MN,Bachelor,Employed,27,Rent,85128.87,951.41,0.1341,95140.84,0,0.0,0,0.1341,45919.57,5995.44,134714.71,733,24,5,6,61679.57,12.66,92.67,0,0,0,3,4,3,0,0,2,0,0,5,Home Purchase,268674.12,180,1
CUST010293,19,WA,High School,Part-Time,0,Mortgage,19963.14,999.39,0.6007,15268.85,63308.86,35344.11,0,0.6007,5674.52,4200.35,0.0,537,0,4,5,18642.47,44.93,84.41,1,0,0,6,10,1,0,0,0,1,1,1,Debt Consolidation,343643.63,120,0
CUST010294,41,MD,Master,Part-Time,18,Rent,43557.11,1167.54,0.3217,103651.21,0,8734.88,36797.66,0.3217,66889.38,8095.19,11870.55,718,5,12,2,84151.3,8.47,64.67,1,0,0,1,5,4,0,0,0,0,0,1,Debt Consolidation,125816.79,12,1
CUST010295,35,GA,Associate,Employed,6,Rent,42208.93,224.75,0.0639,22474.64,0,0.0,0,0.0639,57256.48,6078.36,168591.33,679,3,12,3,63706.75,43.45,98.94,0,0,0,5,6,0,0,0,0,1,1,5,Education,287514.26,120,1
CUST010296,51,AZ,Bachelor,Employed,5,Rent,79084.64,439.87,0.0667,43986.64,0,0.0,0,0.0667,4659.32,9193.53,282516.56,737,20,3,1,145240.38,26.37,87.12,0,0,0,6,8,3,0,0,0,0,0,2,Home Purchase,404227.9,84,1
CUST010297,71,GA,Bachelor,Self-Employed,6,Rent,141434.02,2483.11,0.2107,204045.5,0,29510.33,0,0.2107,130330.36,7456.4,526915.84,701,34,5,3,194750.58,34.31,90.36,1,0,0,1,4,3,1,0,0,0,1,4,Personal,279772.01,48,1
CUST010298,58,SC,Master,Self-Employed,1,Mortgage,111577.13,1043.5,0.1122,74101.3,60497.79,0.0,0,0.1122,206799.63,34033.68,0.0,768,27,2,3,230117.93,42.39,96.94,0,0,0,4,8,0,0,0,0,0,0,5,Personal,128158.06,48,1
CUST010299,45,OH,PhD,Employed,3,Mortgage,126757.69,3537.09,0.3349,216630.92,274156.46,0.0,0,0.3349,86380.23,30036.64,158605.17,756,0,10,2,280283.76,22.29,96.43,0,0,0,1,3,3,0,0,0,0,0,5,Personal,134817.25,24,1
CUST010300,70,OR,Master,Self-Employed,35,Rent,199703.21,4824.46,0.2899,482446.39,0,0.0,0,0.2899,49081.62,51117.32,192634.33,753,12,6,4,320401.13,37.24,94.01,0,0,0,2,4,2,0,0,0,0,0,5,Medical,355640.44,48,1
CUST010301,21,PA,Master,Employed,2,Rent,106968.04,2943.45,0.3302,257972.66,0,24247.93,56687.84,0.3302,51347.02,3249.23,0.0,741,1,2,5,177112.04,12.35,99.79,0,0,0,0,0,3,0,0,0,0,0,2,Education,470642.84,240,1
CUST010302,44,CA,Master,Employed,1,Own,84300.27,2631.39,0.3746,263138.67,0,0.0,73480.28,0.3746,29568.3,13868.51,0.0,739,2,10,6,102244.88,13.69,92.3,0,0,0,0,3,3,0,0,0,1,1,1,Home Purchase,282402.32,180,1
CUST010303,66,TN,Bachelor,Unemployed,0,Mortgage,5749.43,717.42,1,15059.44,113365.67,0.0,0,1.4974,1703.04,2804.65,0.0,458,4,3,0,10066.34,66.65,73.59,1,0,0,3,6,0,1,0,0,0,1,5,Personal,237817.03,120,0
CUST010304,23,OR,High School,Employed,1,Rent,56775.82,1835.24,0.3879,183524.33,0,0.0,0,0.3879,34351.36,14521.94,0.0,722,1,10,6,29512.61,37.44,98.12,0,0,0,4,4,0,0,0,0,0,0,1,Auto,317760.25,84,1
CUST010305,67,LA,Associate,Employed,6,Own,45195.02,220.77,0.0586,22076.93,0,0.0,0,0.0586,62507.04,15192.01,107778.07,751,15,11,6,51641.54,8.41,90.38,0,0,0,3,6,4,0,0,0,0,0,4,Education,491452.31,36,1
CUST010306,64,AL,Bachelor,Employed,21,Rent,64396.87,76.18,0.0142,7617.77,0,0.0,0,0.0142,69692.25,22756.47,43659.69,790,21,7,0,108474.02,24.32,90.26,0,0,0,1,3,4,0,0,0,0,0,1,Debt Consolidation,37074.47,240,1
CUST010307,73,OH,High School,Employed,0,Mortgage,44814.47,2324.56,0.6224,9562.64,445785.75,0.0,0,0.6224,277.95,6.95,50765.96,765,40,11,0,108735.29,64.32,92.7,0,0,0,4,6,1,0,0,0,0,0,0,Business,263852.05,60,1
CUST010308,33,MN,PhD,Self-Employed,3,Mortgage,199640.74,4035.04,0.2425,320272.95,166461.9,0.0,31256.92,0.2425,362729.28,23665.45,50793.42,742,2,6,6,432891.68,73.27,89.77,1,0,0,0,2,3,0,0,0,0,0,1,Personal,185738.92,12,1
CUST010309,36,NY,PhD,Employed,9,Own,105121.23,2529.86,0.2888,206189.42,0,31197.45,25743.96,0.2888,70375.46,51455.29,0.0,562,2,11,1,35792.19,46.84,96.23,0,0,0,2,6,2,1,0,2,0,1,0,Debt Consolidation,223784.44,240,0
CUST010310,72,IL,Associate,Retired,0,Mortgage,31098.8,1744.9,0.6733,49268.85,220347.1,10031.67,0,0.6733,2750.18,11141.59,0.0,688,2,4,4,52018.39,21.74,89.96,1,0,0,3,6,3,0,0,0,0,0,4,Personal,110688.18,48,1
CUST010311,33,IL,Associate,Employed,4,Rent,55562.04,1694.94,0.3661,169494.49,0,0.0,0,0.3661,87762.05,21887.1,206711.27,671,11,4,1,32834.42,29.93,95.27,0,0,0,3,7,1,1,0,0,0,1,0,Personal,442145.89,84,0
CUST010312,33,FL,High School,Self-Employed,7,Rent,59135.65,380.49,0.0772,38048.95,0,0.0,0,0.0772,42881.04,1507.26,0.0,800,13,8,6,141460.45,23.38,92.23,0,0,0,0,1,3,0,0,0,0,0,2,Medical,409256.67,24,1
CUST010313,35,TN,Bachelor,Employed,3,Mortgage,79530.19,3098.52,0.4675,151833.28,316036.82,0.0,58294.82,0.4675,41168.53,13734.06,23172.22,686,1,1,2,147764.97,38.24,99.03,0,0,0,1,1,0,0,0,0,0,0,0,Education,164852.89,24,1
CUST010314,27,NC,Master,Unemployed,0,Mortgage,5435.35,2180.29,1,17436.4,401184.26,0.0,23001.56,4.8136,26.34,301.55,0.0,490,7,2,1,8759.29,47.55,58.16,5,0,0,4,7,0,0,0,0,0,0,0,Home Purchase,182310.32,180,0
CUST010315,31,LA,Master,Self-Employed,6,Own,124613.06,3604.13,0.3471,360413.22,0,0.0,17392.42,0.3471,182292.8,189.35,485311.65,791,11,9,5,83498.94,28.8,97.07,0,0,0,0,0,0,0,0,0,0,0,5,Personal,99196.24,84,1
CUST010316,62,MI,Associate,Retired,0,Rent,37659.34,1038.34,0.3309,103834.34,0,0.0,0,0.3309,37882.22,16856.09,56464.11,818,28,7,5,30592.37,15.72,94.51,0,0,0,4,7,3,0,0,0,0,0,0,Business,374358.25,12,1
